temperature_variance,pressure_variance,defect_found
0.4012417022676287,-0.6347478418333565,0
2.031201253950284,-1.062885111320172,0
1.568098064240763,1.0364926343388519,1
1.53375860802472,0.9870086347922712,1
2.204064241782562,-2.4246818873918965,0
1.568106269892928,-0.6226040657878004,0
2.1390084791639223,-2.2025711101461716,0
1.7011288295519638,0.9122626578323867,1
1.9892145765492375,-1.4052688224498673,0
0.7352283094075274,-1.2561249899292006,0
1.5817298111853102,3.0839578253735676,1
1.4414158287121537,-0.6324897035719946,0
2.046797088341986,-1.066716828150149,0
2.0815720376047957,-2.1480505520978133,0
1.5687166565914896,1.6150676063810439,1
1.4447723518178404,0.7654172997421296,1
1.600283153069814,-3.418462368696243,0
1.4344636016538599,2.444581351000762,1
1.0364171024317295,3.8487849425273954,1
1.615841402244224,-0.6764692388098427,0
1.747734538911064,1.0173605037506726,1
2.7127703204903026,-2.1526087125450313,0
1.0659736829212436,-2.082267480982728,0
1.9841373691224768,0.9888318548708952,1
1.5680559287693088,1.6349661607583008,1
1.56942360737176,1.3100429343980218,1
1.2507631709744955,1.3600202502329102,1
1.6439671151830761,-1.5450620053355666,0
1.5679415320528938,1.0843413124390826,1
1.9666351362010746,0.483267754859789,1
1.3359306247339249,2.345848045176924,1
1.6558795051357136,-1.7777821159039502,0
1.7803379012410905,0.2818084958671341,1
1.3048322085790254,1.456665465562239,1
1.4952008938684205,1.573335613009577,1
1.4198129059265057,1.9535595242563852,1
1.5815558954224247,-2.3692172120914035,0
1.6243163416415416,2.0971449292600957,0
2.344074903831797,-2.0700089904646726,0
1.3334537898890089,-2.1742648004652407,0
1.1865777808274722,-1.43096678435385,0
0.46145873536015447,-0.02940609630816282,0
0.6306567539817718,-0.3180433375418674,0
1.535755354272548,1.3058250920184693,1
0.38317651077427906,-1.4594634116849012,0
1.57608521579742,1.3432159322830701,1
1.8050770547008976,1.0039096714037037,1
1.3725945328505165,0.7969367312389686,1
1.1826819092083016,4.138386407108868,1
1.0003712783759764,-1.7345749826204668,0
1.4318846955815812,0.9912624768946556,1
1.0208715859417545,-1.818003604374467,0
1.4755612980036092,2.174833043370274,1
1.6468238554087042,-1.033867539613913,0
1.373451256030261,-2.8540000062720585,0
1.4446072021097522,0.745663886195184,1
1.7613743994119493,-1.414930608161758,0
1.2382955799685185,3.2981806689127016,1
1.575516293729782,-2.3904965868659747,0
0.8484290378771348,-1.7361318449006122,0
1.490130480144628,1.3636155049054235,1
1.389043714667231,1.302137026409602,1
0.9926435429636465,2.680324328752455,1
0.7560186542654588,-0.6415125427084898,0
1.1720409617364003,2.412978858482549,1
1.7186649411060804,-1.763574671520889,0
0.8838659378648769,-0.28918918087980283,0
1.0265582029086209,-0.24117931925735414,0
1.3104231179640116,-1.2770995130263278,0
1.3664238990607402,1.2078529156503088,1
1.7402768920162077,0.9386621352199543,1
1.8144201520359036,0.6910006552666647,1
1.5403842121602502,0.928529997182403,1
1.9484387049314242,-3.0637433522090634,0
1.5834111860493403,1.282417858706052,1
1.0426441603293757,-2.467077812000206,0
1.2934639957726994,-1.740841593399515,0
1.2623801510227108,-1.6756444818929028,0
1.5270636162020426,-0.3761316940738144,0
1.9101625547828625,-1.4820368952063065,0
1.082752051705428,-0.6286153217503508,0
1.624017863601114,1.457213967704975,1
1.6059242458161558,-2.428431925217801,0
1.4662827899269628,2.095001196420432,1
1.324871514465701,1.8253142039942243,1
1.0536137612462426,-1.3233049751105945,0
1.0885167979057413,2.2180778315307306,1
0.9625897760074,-0.9491419335297788,0
1.1225114580658444,1.9671014479763669,1
1.3676689589692423,-1.55426782742676,0
1.4085368145235377,-2.117273393807107,0
0.7336264805340629,-0.9470327827102416,0
1.4008225202805598,0.3894701232585964,1
1.231632822938206,2.6774795353322416,1
1.7415277026811216,-2.7150724751829047,0
2.89206488533474,-2.839017087895864,0
1.3709039274280415,3.0313206844445872,1
1.1970087727084884,-2.326286161774652,0
1.977662799063188,0.48604828146041723,0
1.6841583157699647,0.8687365600898757,1
1.3522602979878882,0.8706381336176163,1
1.69132382608091,1.021675400244868,1
1.245825495160325,-1.8039851596574699,0
1.061053646268904,-0.999081970347864,0
0.2850336108244127,-1.813935335037149,0
1.7327193255355355,1.0811964164206094,1
2.0280524259765276,-0.6243874737234452,0
1.5888048862234272,-0.5428930826068736,0
1.7972911989022562,-0.7045590753621777,0
2.2759566633686616,-2.615177258756697,0
1.0250312594022648,-1.6664019008576658,0
1.1648077365719698,1.6904620463875901,1
1.445003433926549,0.6419513958524176,1
1.4896336102854395,-0.0718495774701291,0
1.4746425033199801,-0.8943252752867104,0
1.4440003211558858,1.6270605411566446,1
1.515809355627301,2.04524594258221,1
1.4449509946563595,0.7449325282929014,0
1.6603161930880734,0.9292370585646187,1
1.0196237283443677,-0.7772873352923246,0
1.421541031619224,2.8686188832901713,1
2.389369039836667,-0.812435121905553,0
1.72304768935987,-0.5712964817197307,0
0.3688880980220899,-1.918656596373563,0
1.0734584478767126,-0.31171324569915093,0
1.8795967732132535,-1.8302372886302645,0
1.2443712457068703,-0.386080117001232,0
1.5990392154711457,1.2347615023073981,1
1.4159676246286599,-1.946239115375404,0
1.6084552445427274,0.7487817183155646,1
1.6282379306065082,1.3027965124264809,1
1.5374595393108712,2.0546002569607085,1
1.4880629594459083,0.5080343912629932,1
2.479826227861312,-1.5170913665607872,1
2.3641829801517025,-1.6076452504687102,0
1.6933207220622055,0.752760864792104,1
1.196319894865797,2.064230989599872,1
1.6990358008881725,1.8020252556701988,1
1.800166515836742,0.5350775425456362,1
1.2835688206450242,1.698643460094353,1
1.8242815845046747,0.21566714590483183,1
1.5355758097138532,1.652654338550681,1
1.6342023649936732,0.3734926113639796,1
1.889809403336346,1.4492512851635904,1
1.6084989947158783,2.454768494325745,1
2.307956482716087,-1.9573733905790895,0
1.403768747218758,-1.1631791326036658,0
3.081148448267161,-1.8572753673253855,0
1.4065297454390258,-1.6359422681530345,0
1.7114292653678402,0.5817522820676114,1
1.7949118771168517,0.7421919596091892,1
1.5090672462252144,-2.5490911065639765,0
1.2767721940653647,-2.145864547003907,0
1.692371539619514,-1.571326215405921,0
1.4329520927024353,1.7144944294675322,1
1.7777064920766295,1.4532983963103538,1
2.512941922241458,-2.073502342508533,0
1.1391044897704774,-0.004397040850769196,0
1.63540626639241,0.268626107437153,1
2.1961520198579527,-2.4684042157735937,0
0.9676732046322848,-1.1865017043292894,0
1.4092464229498394,-3.335160083285427,0
2.10150799420978,-2.547072393351928,0
1.205882080537069,-0.5898931978909315,0
1.6440319206413572,2.4168879812113566,1
1.6938043822723707,1.9589235824148785,1
1.6608667829448567,0.752594536937159,1
1.2575178466038102,-0.5935561561469558,0
1.3991977202654375,0.8892195193298081,1
1.7809636937615825,-1.4326669400559182,0
1.3422476352007322,-1.5878421001437368,0
1.914518374676314,-0.13177562201312565,1
0.1360916565514254,-1.3123606210258114,0
1.208776594972966,2.2668243045485132,1
1.5806946813526783,-0.5466218263658956,0
1.3931255733045889,1.5541776750628487,1
0.9958632647406889,-0.6155867873766487,0
1.777330636101206,-0.4077941432140455,0
1.8205882881507973,1.186262122924336,1
1.382465801305487,0.6936741816197942,1
1.0987871104458584,-1.21235117740721,0
2.603147989287874,0.0018235048368582252,0
1.7308692320480343,0.6924424345627519,1
1.6093433778715693,1.2906129846722774,1
1.5774985110977022,2.1691579121049496,1
1.3993437697969116,-1.6506022422086641,0
1.0705878594971312,-1.9078759224711845,0
1.5409275227525805,-2.519932798881504,0
1.4891247095783444,-1.478345610261287,0
2.2452683839261693,-2.293081689609523,0
1.3655422418429644,-1.8071070273503436,0
1.2159901700141058,1.258549382818309,1
1.6661130994387652,1.7099903100838387,1
1.9439388303289555,-0.2627810147877925,1
1.0966789768290715,3.066838389646856,1
2.5396731203566327,-0.12914188096798873,0
1.678177791542407,-1.764106293213639,0
2.086878623962401,-1.6859667864580494,0
1.3436485370748543,-1.7945612654501093,0
1.8761525450337055,0.28276624105714565,1
1.69409683764821,1.7991108100261861,1
1.5334499063466216,2.009155468700846,1
1.2923686106424217,2.235190449077697,1
1.475180572208372,1.4594054720708902,1
1.6710499100692713,-1.4752742498699216,0
3.693422086284425,-2.5297614126666943,0
1.5934355176921942,-0.9578368714984851,0
1.0075220418902244,-1.973729272408388,0
2.6722432459025374,-1.869293361337808,0
1.1378104029812128,-2.218951676411868,0
1.6340037897893043,0.07317911740607008,0
1.4420406397960392,2.281737299141216,1
1.4121188186396554,1.8828382148894383,1
1.2582838596418222,-0.4430789100379702,0
2.157030602422341,-2.3460047578328025,0
1.645230173777593,-1.891737035306594,0
1.845420933240719,0.9732787803831238,1
1.7263401170226,-1.8420507227088998,0
1.205304850201089,-2.0634228296024446,0
1.0664103289516715,-0.6693839547717967,0
1.6178953602754826,1.5871277142279339,1
1.3394588256360473,-1.7977423775444685,0
1.4610150025378768,-2.3267815520645567,0
1.6445061147067919,1.4468188995408076,1
1.6907441356773139,-1.3975035326215774,0
1.5404689154743352,1.823732752538114,1
1.7001678757410685,-1.2364452371261556,0
0.7085854526898384,-1.3996758747452414,0
1.566029293358796,1.5677075571985828,1
1.7765577797386802,-1.6955402186495125,0
0.6892575816565267,0.09021615021723739,0
1.9673165453849883,-1.8108381985168998,0
1.6662445580866658,1.5706789712112055,1
1.5432497916488908,-0.45920697859661774,0
1.6706470456995224,1.1500643728199367,1
1.3524297921241253,3.340247089404755,1
1.3129820886601116,-1.3633493710629567,0
1.4356006523208595,2.477842511374477,1
1.7045511849771677,2.441406530877091,1
1.3478899347136633,2.6770347729815924,1
1.8856340359968893,-4.062394452335549,0
1.3558304778829298,1.9173547742809975,1
1.5254020674901554,2.366997916761118,1
1.5805817065712924,0.8414203851811494,1
1.2339959866577093,1.0989618600981068,1
1.4582252725806142,1.3277683065324781,1
0.6082097562129174,-2.846862761149473,0
1.5756760604007938,-0.3176082974997214,0
0.5151970814447215,-1.9637135355786923,0
1.308076385304334,1.4096074385669395,1
1.882045510069037,0.2885225079025444,1
1.4247944023303083,0.30622692254930683,1
1.9877472910321972,-1.1029218709369772,0
2.01857728698021,-0.7314583965832746,0
1.425714553279911,-1.8367038047003474,0
1.611524078699617,1.3014437499527722,1
1.8903741786929267,-0.6596145641988582,0
1.8559714882216545,-2.7997640389517042,0
1.172907296875741,2.03936091482933,1
1.2766181371072096,-1.7309016507095998,0
1.8460419272760387,0.5002961692160904,1
1.9946022285729434,-3.1779485666712795,0
2.11082155555809,-0.8706410835238118,0
1.5831161064181356,-0.03918572282553434,1
1.4074418720234476,1.1139657285992042,1
1.5850276318988055,0.2356048241080837,1
1.6864485319457727,-3.1765857393868426,0
1.3620400327339321,-1.4008605779346242,0
1.682987414390751,0.7839181324047797,1
1.5791091776269761,1.3137006393443031,1
1.4294837521362416,2.343189744751021,1
0.48885021196739853,-0.6714687793616131,0
1.48772360667965,-0.6592415017000601,0
1.1940805844312428,1.863084915561719,1
1.2528152100303334,-1.3571899730372374,0
1.5335808991146709,1.2267971109470794,1
0.930942271352141,-1.6415632447493917,0
1.8098793312115828,0.6370811683394462,0
1.2940478126452013,2.2091511123103236,1
1.7568536754654223,1.8220712497023017,1
2.6089391872146663,-1.9124072448704963,0
0.8633940718663222,-0.9248124397446277,0
1.2801894655655215,1.693312433295315,1
1.4280775570561848,0.6374918966923673,1
1.5957309269266469,1.2694781976247542,1
1.5465164218864185,2.2418215684930174,1
2.3249553289430502,-2.9900159702277236,0
1.873379592512035,-2.272473297986969,0
1.7173123277797806,1.5446693244761986,1
1.5088063550054307,1.4681492913013667,1
1.7602267063114536,-1.6990829224400785,0
1.0576869874523498,2.4201044279169213,1
1.2326830912475093,1.5927545605287194,1
1.6163349592864076,-1.6052686282311137,0
1.695429759141963,0.6976990591180253,1
1.974752801398786,1.7414804762998348,1
1.5339031296429606,2.5643238286376446,1
1.6417837820573447,-0.006946279925284404,1
2.7664048623193223,-2.2540335099780306,0
1.450032707043812,2.3120965961026254,1
1.765038084115771,0.2954293495545639,1
1.6543635103501275,0.6351404987867443,1
1.5853513560455734,1.906821470218191,1
1.7632606849234456,-1.2693095203652673,0
2.0457805310267796,-3.3042714979897463,0
1.2380534595405068,1.541832295476505,1
1.6885281162731154,-0.7128662451869493,0
1.5621370722091463,-0.5689161497202387,0
1.6452326967151396,0.13304638488953668,1
2.1510569897349017,-1.8146888878966159,0
1.678214334801789,-0.26066492134167496,1
0.795289597686182,-2.684334107042318,0
1.4385878597674988,2.4377223089374325,1
1.591926257045997,-0.5623709191702334,0
1.4299182626592508,0.7394144756499573,1
1.525494925760883,-0.6369868695690677,1
1.0713872232808415,0.6093294530603361,0
1.4043515345792346,1.657492154245926,1
2.7080999822705607,-2.0053557867995124,0
1.5075818493631161,-1.1508010629691845,0
0.4316111026273304,-1.2244798572764723,0
1.5948734495925552,1.1436483339570673,1
1.2455607778485005,1.482034463344687,1
2.446140027276383,-2.8334287105645837,0
1.6955398965504513,1.2258615567018118,1
1.7571366175123264,0.7854499497510936,1
1.4093427142898522,2.5123625768930102,1
1.4308795264750147,1.4160771194408146,1
1.7043078524471729,1.287135714979888,1
1.7247889356452644,1.1434576813718562,1
1.7475406031085352,0.5343011496282718,1
1.9633460887777945,-1.2293128164937286,0
1.347190391183625,1.4162521789833864,1
1.8127537017011028,0.4251748077575417,1
1.1848888315623831,1.5234819058341114,1
1.5734013547988424,1.3326147546293878,1
1.4897224983944,2.0011262088198265,1
0.9827334048071824,-0.9417510264732172,0
0.599138838629158,0.1577313477807647,0
3.1027054239972944,-0.7727290172959497,0
1.5500608918896435,1.7765335587371514,1
0.759280589206026,-0.6822803324211508,0
1.0748650940227211,-0.3799277774088783,0
1.7452284895122923,0.8374854215852667,1
1.0990050931155058,2.1899125183300385,1
0.7555004906327698,-3.021868326725685,0
1.0721647923921367,2.1838062426342946,1
1.6252678140716703,-1.19254367530764,0
1.6464628784331605,0.7394480612863146,1
1.6232731740664783,1.5738952267767559,1
1.7182803652352954,0.22321466098543952,1
1.6721157361419832,-0.5810666043844048,0
0.4914424827887336,-0.9756301683832492,0
1.262522166861578,2.5722273199343686,1
1.9453501575499519,-1.5113853848716812,0
1.619484094838567,2.122405004527213,1
2.502820952322771,-1.3681671082634657,0
1.4754053706011243,0.5089218877461525,1
0.9004850908318928,-1.2003264062289363,0
1.5536953932494406,-0.5079179771228359,0
2.0213933857818343,-1.0888923389862575,0
2.318466673909497,-1.8301179237465832,0
1.1987783287677944,-0.8975547467396925,0
1.36236740595266,1.8365151056880618,1
1.4918320587826512,2.1925065500097554,1
1.680167728005664,-1.2566572570807006,0
1.5069626398337135,-2.5238371063098235,0
1.6444136110624945,2.284276262934342,1
0.8845549669310349,-1.3292216632928522,0
1.5420583992689356,1.154747990891703,1
1.6207865114653333,0.3233584120580628,1
1.4975747652336895,2.082772382664202,1
0.8469306442722397,-1.864406619177011,0
1.2659995177904984,1.8028924931172372,1
1.5749684305754184,1.885478008393154,1
1.2515043179366039,-1.9439790289121355,0
1.4363358656483862,-1.0057740521839684,0
1.1289095890887642,-1.2517553560015588,0
1.4947527826498381,-1.5021477891948407,0
1.5180312725431533,-2.1672848957924082,0
1.4637203530005607,-1.872836102169579,0
0.9993115268688354,-1.3083971931901983,0
1.7527840368540715,-1.932793680727778,0
1.3793837862894394,-3.288275062817907,0
1.3220355029979967,0.20784844893409393,1
1.1341093256527779,-1.0141411316004105,0
0.610171043837365,-1.7063695069875502,0
1.8929593573479337,1.71297976396567,1
1.362259700835626,-1.1941888629339124,0
1.5545633154369372,-1.2286534775371227,0
1.9326628493794815,-2.8191426121693617,0
1.272795199378562,-2.2617858168480707,0
0.8617101809444783,3.1578921684254873,1
1.352443649657676,2.0161594131476277,1
1.3664856135642234,-1.4918423472089621,0
1.5730336685309487,2.269237657210671,1
1.9432387927151042,-1.3098834925872143,1
0.9325073260706352,-2.91896003749506,0
1.274790999329106,-1.085896747776863,0
1.4628657376055618,-0.9425576812035327,0
1.916467057212205,0.6732190697758171,1
1.454993013716556,-2.362330886194737,0
2.464414381008292,-1.1187421112018523,0
1.845884995171833,1.2762162298777364,1
1.704556896067036,1.5834964092924035,1
1.2284235100688625,2.5467146493210167,1
1.5035846487369173,1.9904951082065436,1
1.5429665457757629,0.8868046744577315,1
1.7415020020229783,-1.2356047323242314,0
2.602121202897289,-0.7353815803140135,0
1.8804788709897533,0.34553959433204673,1
1.2960101918311016,3.287823070408492,1
2.3841058736206073,-0.989905078225074,0
0.7330327656756905,-1.5356173501039447,0
1.715522865538534,0.25737348656701364,1
0.9072480076286286,-0.5627497812827952,0
1.0591142461880545,2.1349958742610116,1
1.7408566162956953,1.278052056523015,1
1.756899487377297,0.445275617350015,1
1.444767540352511,1.6384831109393385,1
0.46223543913922804,-0.6467241821065203,0
1.3182159170247938,2.0584457745574998,1
1.5554914196756608,1.9606139151125548,1
0.068784363253797,-1.3408477059921324,0
1.3426706751204913,-1.8851560156355056,0
1.0237139932897903,-0.1652387427216444,0
1.418302781733779,1.7218840657522814,1
1.2805396243902907,1.2587486665649716,1
1.0212295431335745,2.663126791536097,1
1.4177951889845493,1.1480163958748677,1
1.3455892211551304,1.6496763038415239,1
1.191055270493688,1.4537977203969286,1
1.195888842680873,2.291684525516952,1
1.746136756005967,2.3213057149139016,1
1.5338368355156045,1.2784844284805676,1
1.4007284371210895,1.7863327953911579,1
2.529247201334221,-2.483618675773773,0
1.646771770677675,0.6907612201112199,1
1.4954070722042632,1.660272318542207,1
1.9535245608401637,-1.8826663076039913,0
0.11727714827748881,0.3701875158232535,0
1.1233255540549925,-1.4809105717002167,0
1.559961365888061,1.9676553793386247,1
0.9062899175866053,-1.1263818495638196,0
1.5887280262106895,0.18956380104542658,1
1.9341725259261402,-2.2774463590612823,0
1.3153410275235107,3.1748685882889225,1
1.0020707210387847,-0.7462987468451606,0
1.4507829601888473,0.9624540684489238,1
2.0235618829091293,-2.0046018810190422,0
1.819195867115106,0.4623122826785302,1
1.6963742072777623,-2.6971394312974155,0
1.3178582241709302,1.7797521046162519,1
0.8508372375901458,-1.0087291434037844,0
1.8761167691033602,0.235126917991062,1
1.560926456889507,1.7002431957502706,1
1.2090672284837989,-0.5088641176886911,0
0.23614628321129638,-2.48971315151839,0
1.3853260068702977,1.0739125227858157,1
1.4429499185469847,1.7114345738651373,1
1.964189900610359,-0.29815225518585176,1
1.2798907937460924,2.811238495686847,1
1.3417303078317508,2.379364616013694,1
0.8744106808384213,-1.2724894629487227,0
1.3423294789333713,2.7105826714388055,1
1.5361304104224809,0.6473495149752418,1
1.3315077034214329,3.012281067705901,1
0.9275640811744642,-1.2708296346853472,0
1.354073580133831,2.550882116535557,1
0.9538787048103562,-1.5593131016258979,0
1.168233651402275,-1.7579538548691982,0
2.426710810447995,-0.8222883296599514,0
1.5485936063097445,2.0419264495522564,1
1.7755978097833691,1.344396639658011,1
1.1204817205229374,-1.9408655717835825,0
1.6805965039881676,0.25642796292380354,1
1.1048790452403,1.5646840685929686,1
1.2961225219171013,3.0826247573284027,1
1.636973793474213,0.9463670229641997,1
1.6800427616293512,0.8170196414287398,1
0.9054744783122597,-2.589100495442933,0
1.7492629639206614,-0.6987292952280857,1
2.149332201648635,-2.359747658245972,0
1.5791562930608245,1.396919988055021,1
0.2262067256756346,-3.4978977679762777,0
1.9004497236385758,-2.0695906901255023,0
1.1566551207025038,2.4819693469184783,1
2.1606217316614886,0.11939049670026436,1
1.4642419848797326,1.1790615376949114,1
1.5992907434061965,2.0839563715978255,1
1.3754488349063547,2.049748827286142,1
0.8346905784959477,-2.26904160768344,0
0.560672184179368,0.03170206760232208,0
2.0944131933000003,-2.41086821571405,0
1.5022623453883004,0.6732854216634045,1
1.1165234228335033,-1.8245940637360039,0
1.746016911862882,-0.675920873110734,1
2.1231097149771267,-0.6757907763638986,1
1.5292876433777898,0.2680375208761092,1
1.7312553076119899,-1.88366684943248,0
1.520321895377987,2.338229403113303,1
0.8404440170804331,-1.7767499137506402,0
1.5104088442777819,-2.179359351657153,0
0.8214838608449198,-2.1515185428584997,0
1.4728055469795203,-1.5817257999074892,0
1.6764181415324384,1.0614083406174881,1
1.5116424264386399,1.633613170321207,1
1.569813528415783,1.296048516121363,1
1.6908166870302224,1.1392226430696004,1
1.2170719798426255,-2.4522147521029116,0
1.8458596980153712,1.0771745044029024,1
1.8255781377808011,-1.8804174613512372,0
1.4934596312584438,0.5217555851882651,1
1.8106425767803456,0.5039084013966636,1
1.228770936005528,1.8965812010306595,1
1.3607725453891126,-1.2572187234680956,0
2.2619855201782517,-0.8673528219362457,0
2.070215396591793,-0.8268501113864803,1
1.4748095873114755,1.6205739885918526,1
1.5555382251048548,1.7052488803459036,1
0.9596419709455221,2.6163068121582835,1
1.7123561545229573,0.8107538219128324,1
2.025362422227618,-0.8476065413396361,0
1.108859304333456,-3.3621070742172385,0
1.4874911583125512,0.41773270359374615,1
2.041729738095213,-2.105349236227157,0
1.1000166980895438,-0.7835557782410875,0
1.4265642921813964,1.5724190238303557,1
1.3763497312118607,1.653359455073124,1
1.7421689187386462,-1.7301837848265746,0
1.642580349196968,-1.2007117081051528,0
1.5430374931066353,1.5574600080597805,1
1.555768218864784,0.9203257160597373,1
0.6966105141177787,-1.0725436618938073,0
1.8557878621295436,-0.7816859123185534,0
1.6322921007417142,-2.3718448001093577,0
0.9505090414090811,3.1993101613722557,1
1.5538352656805292,0.3913100269100389,1
1.145432681908899,-2.793719226487818,0
1.659501634391072,-0.3134190749770749,0
1.5574094439595105,-2.1094994618840133,0
1.361383541089651,0.5863487747670221,1
0.9323524186678902,-2.4777439883769974,0
0.9622892620079915,-2.5028166667316123,0
1.2859032267010362,2.6004385325214217,1
1.1836111471432105,-1.2701940817719672,0
1.5133022353818952,1.1062225516852238,1
1.2809045872084026,-1.4579640348889233,0
1.8146741651516762,-2.523544018956641,0
1.4597778533991674,-2.0829679933292,0
1.3343067204585748,-1.5922399500700517,0
1.9381059296406307,-1.9767002994717309,0
1.4854626275423273,-0.8402841216962682,0
1.9221057451159498,-0.14334217598921528,1
1.3718101302868702,-1.7613736465844023,0
1.351206076549082,-1.2624289883894453,0
1.4844690710945712,1.1096205494827918,1
0.3940767282063249,-0.46171672115245066,0
1.0752760951496767,2.2875775376337817,1
1.2257557534631314,2.9109099114923307,1
1.8672943889100395,-0.7476194402412625,0
0.8380286998339953,-2.3707759820818644,0
1.59426047137552,0.7356255477913974,1
2.2095820069179286,-1.1561738562089545,0
1.1617360973819921,-2.557607374434817,0
1.3480289174694344,-1.0297208251475238,0
1.9613098814991727,-0.4839419734571022,1
1.1048377930125146,-1.213582284148958,0
2.112959448574417,-1.8451643201383479,0
1.4321582532446095,1.0330985653925773,1
2.040023938231244,-1.0477730605191478,0
1.6419576701634027,-0.05981992402306724,1
1.5246088061338008,-2.0763253242079758,0
2.4981723891271703,-1.0872882450406403,0
2.098462530192397,-2.0176562305231585,0
1.3904701931775654,1.8193693616258475,1
2.106912838162166,-0.9720287075298435,1
1.4649417978688946,0.08094882850176743,1
2.394147418751312,-0.45596998234779806,0
1.99739594170358,0.13162910699442643,1
0.8664488116545002,-1.4537918158530923,0
1.2172766207487493,1.4626202593990958,1
1.4524617153177761,1.096288712677032,1
1.6280233863493097,0.520013569967094,1
1.646971827561598,1.1945240677962965,1
2.0476187528627907,-0.67627460401406,0
2.1070815887473517,-2.2658825717817086,0
1.662440776945548,-1.068199254720946,0
1.3855706812873239,2.1997078128698155,1
